transaction_id,amount,payment_method,failure_reason,bank,hour_of_day,day_of_week,is_weekend,prev_retry_attempts,customer_success_rate_history,retry_success
txn_004944,113.27,Credit Card,expired_card,Axis,12,5,1,1,0.934,1
txn_004945,1851.96,Debit Card,insufficient_funds,HDFC,8,6,1,2,0.503,0
txn_004946,461.36,Credit Card,insufficient_funds,SBI,17,0,0,0,0.682,0
txn_004947,294.7,Credit Card,wrong_otp,Kotak,12,5,1,0,0.646,0
txn_004948,482.77,Netbanking,expired_card,Yes Bank,11,4,0,1,0.739,0
txn_004949,354.09,Credit Card,insufficient_funds,HDFC,3,0,0,0,0.351,1
txn_004950,465.5,UPI,insufficient_funds,HDFC,19,4,0,0,0.992,1
txn_004951,267.15,UPI,bank_server_down,Yes Bank,10,6,1,0,0.855,0
txn_004952,1040.7,UPI,network_timeout,Axis,17,3,0,1,0.632,1
txn_004953,340.93,Credit Card,card_declined,IDFC,5,1,0,2,0.908,0
txn_004954,339.4,UPI,wrong_otp,Yes Bank,17,2,0,1,0.735,1
txn_004955,902.69,UPI,insufficient_funds,HDFC,1,3,0,2,0.801,0
txn_004956,418.75,UPI,card_declined,ICICI,17,4,0,1,0.476,0
txn_004957,1069.01,Wallet,network_timeout,IDFC,17,6,1,0,0.665,0
txn_004958,1332.54,Credit Card,insufficient_funds,Yes Bank,17,6,1,1,0.549,0
txn_004959,937.41,Credit Card,bank_server_down,IDFC,21,6,1,0,0.628,1
txn_004960,446.66,Wallet,network_timeout,ICICI,1,0,0,0,0.74,0
txn_004961,208.09,Debit Card,bank_server_down,HDFC,2,0,0,1,0.843,0
txn_004962,2200.12,Debit Card,bank_server_down,Yes Bank,14,1,0,0,0.421,0
txn_004963,233.29,Debit Card,wrong_otp,Axis,20,1,0,1,0.63,1
txn_004964,2790.62,Netbanking,insufficient_funds,Kotak,20,1,0,0,0.727,0
txn_004965,3339.68,Debit Card,card_declined,Axis,1,6,1,0,0.946,1
txn_004966,332.42,UPI,insufficient_funds,Kotak,9,4,0,0,0.596,0
txn_004967,787.52,Debit Card,card_declined,HDFC,5,0,0,1,0.483,0
txn_004968,5744.47,Debit Card,insufficient_funds,IDFC,16,0,0,2,0.905,0
txn_004969,1370.47,UPI,bank_server_down,IDFC,21,5,1,1,0.947,0
txn_004970,2990.68,Credit Card,bank_server_down,Kotak,18,3,0,1,0.647,1
txn_004971,1137.38,Netbanking,bank_server_down,Kotak,2,5,1,1,0.824,0
txn_004972,703.97,Netbanking,insufficient_funds,IDFC,13,1,0,0,0.741,1
txn_004973,3487.05,UPI,insufficient_funds,IDFC,1,6,1,0,0.669,0
txn_004974,342.34,UPI,card_declined,SBI,1,6,1,0,0.783,1
txn_004975,13378.16,UPI,insufficient_funds,HDFC,7,2,0,0,0.445,0
txn_004976,2202.27,Wallet,insufficient_funds,ICICI,12,5,1,0,0.864,1
txn_004977,681.88,Credit Card,wrong_otp,Kotak,12,3,0,1,0.898,1
txn_004978,1602.36,UPI,wrong_otp,SBI,6,0,0,1,0.771,1
txn_004979,189.56,UPI,network_timeout,Yes Bank,9,5,1,0,0.568,1
txn_004980,3372.63,Credit Card,risk_flagged,ICICI,14,5,1,0,0.915,0
txn_004981,1113.65,UPI,network_timeout,IDFC,5,3,0,0,0.708,0
txn_004982,761.01,UPI,expired_card,Kotak,8,1,0,0,0.818,0
txn_004983,1259.89,Credit Card,card_declined,Kotak,2,3,0,0,0.702,0
txn_004984,265.85,Credit Card,bank_server_down,IDFC,6,1,0,1,0.91,1
txn_004985,67.56,Wallet,card_declined,Yes Bank,11,5,1,1,0.69,1
txn_004986,1755.0,Credit Card,insufficient_funds,HDFC,13,4,0,1,0.934,1
txn_004987,101.91,UPI,bank_server_down,Yes Bank,1,5,1,0,0.615,1
txn_004988,154.43,UPI,bank_server_down,SBI,6,0,0,2,0.853,0
txn_004989,141.83,Debit Card,risk_flagged,IDFC,3,2,0,0,0.748,0
txn_004990,288.83,Debit Card,card_declined,IDFC,18,3,0,0,0.767,0
txn_004991,392.49,UPI,network_timeout,Yes Bank,19,4,0,1,0.6,1
txn_004992,221.9,Credit Card,card_declined,HDFC,14,5,1,0,0.942,1
txn_004993,983.56,Debit Card,insufficient_funds,SBI,14,1,0,0,0.733,0
txn_004994,1253.95,Wallet,insufficient_funds,SBI,7,0,0,1,0.349,0
txn_004995,267.07,Wallet,wrong_otp,ICICI,13,1,0,0,0.87,1
txn_004996,969.72,Credit Card,card_declined,ICICI,18,2,0,2,0.827,0
txn_004997,478.45,UPI,card_declined,HDFC,13,1,0,1,0.848,1
txn_004998,967.41,Netbanking,insufficient_funds,SBI,8,4,0,1,0.843,0
txn_004999,45.91,UPI,insufficient_funds,HDFC,4,2,0,0,0.514,0
txn_005000,376.99,Netbanking,insufficient_funds,HDFC,13,5,1,2,0.854,0
txn_005001,983.4,UPI,bank_server_down,HDFC,12,4,0,0,0.707,1
txn_005002,370.42,UPI,wrong_otp,Kotak,3,0,0,1,0.743,0
txn_005003,188.78,Credit Card,bank_server_down,HDFC,6,4,0,1,0.728,1
txn_005004,440.95,UPI,card_declined,ICICI,10,5,1,0,0.844,1
txn_005005,574.82,UPI,insufficient_funds,HDFC,15,3,0,2,0.353,0
txn_005006,2088.03,Wallet,risk_flagged,IDFC,8,6,1,1,0.701,0
txn_005007,1838.61,UPI,wrong_otp,Kotak,4,2,0,1,0.781,0
txn_005008,175.71,UPI,card_declined,Kotak,17,6,1,1,0.488,0
txn_005009,440.88,Debit Card,bank_server_down,SBI,8,5,1,0,0.658,0
txn_005010,1046.26,Netbanking,wrong_otp,Axis,20,4,0,0,0.903,1
txn_005011,371.62,UPI,insufficient_funds,ICICI,23,1,0,0,0.969,0
txn_005012,1853.41,Credit Card,risk_flagged,HDFC,16,4,0,2,0.751,0
txn_005013,599.73,Netbanking,network_timeout,IDFC,15,1,0,0,0.461,1
txn_005014,207.45,Netbanking,network_timeout,ICICI,18,2,0,1,0.843,1
txn_005015,1028.99,Debit Card,bank_server_down,IDFC,21,4,0,2,0.506,0
txn_005016,122.29,UPI,card_declined,ICICI,2,2,0,0,0.813,1
txn_005017,61.58,Credit Card,wrong_otp,Kotak,0,6,1,1,0.881,0
txn_005018,322.95,Debit Card,bank_server_down,Yes Bank,5,4,0,0,0.797,1
txn_005019,2924.26,Debit Card,insufficient_funds,IDFC,13,6,1,1,0.923,0
txn_005020,1832.18,Debit Card,card_declined,ICICI,19,6,1,0,0.778,0
txn_005021,1477.93,UPI,risk_flagged,Axis,6,0,0,1,0.855,0
txn_005022,155.74,Credit Card,insufficient_funds,Axis,11,3,0,1,0.76,1
txn_005023,442.03,UPI,wrong_otp,Axis,1,3,0,1,0.718,0
txn_005024,331.29,Credit Card,network_timeout,Kotak,21,1,0,1,0.866,1
txn_005025,2103.78,UPI,wrong_otp,Yes Bank,10,2,0,1,0.76,1
txn_005026,632.02,Credit Card,card_declined,IDFC,2,1,0,1,0.466,1
txn_005027,674.12,Debit Card,risk_flagged,IDFC,21,6,1,0,0.766,0
txn_005028,815.12,Netbanking,risk_flagged,IDFC,11,1,0,0,0.606,0
txn_005029,214.6,Credit Card,insufficient_funds,Kotak,23,6,1,0,0.907,1
txn_005030,1748.54,UPI,network_timeout,Kotak,9,3,0,0,0.757,1
txn_005031,4977.59,UPI,wrong_otp,HDFC,1,6,1,2,0.482,0
txn_005032,383.78,Credit Card,bank_server_down,Kotak,7,0,0,0,0.687,1
txn_005033,723.3,Debit Card,wrong_otp,HDFC,20,5,1,1,0.755,1
txn_005034,741.42,Credit Card,bank_server_down,ICICI,4,4,0,1,0.744,1
txn_005035,1492.98,Credit Card,card_declined,Kotak,6,4,0,2,0.523,0
txn_005036,614.67,Debit Card,card_declined,ICICI,2,1,0,0,0.587,0
txn_005037,706.36,Credit Card,insufficient_funds,Yes Bank,21,0,0,1,0.788,0
txn_005038,1408.8,Debit Card,bank_server_down,IDFC,6,5,1,2,0.647,1
txn_005039,726.5,Debit Card,bank_server_down,Axis,0,1,0,1,0.706,1
txn_005040,1335.39,UPI,network_timeout,Yes Bank,19,4,0,0,0.802,1
txn_005041,1875.09,UPI,risk_flagged,Yes Bank,21,6,1,0,0.712,0
txn_005042,1283.45,Credit Card,insufficient_funds,HDFC,0,0,0,1,0.498,0
txn_005043,1157.09,UPI,card_declined,SBI,21,5,1,0,0.921,1
txn_005044,1037.75,Netbanking,wrong_otp,ICICI,4,6,1,0,0.623,1
txn_005045,1490.14,UPI,network_timeout,ICICI,19,3,0,0,0.686,0
txn_005046,2220.07,Netbanking,network_timeout,HDFC,22,5,1,1,0.933,0
txn_005047,1577.14,Netbanking,insufficient_funds,HDFC,6,5,1,0,0.817,0
txn_005048,2664.31,UPI,risk_flagged,IDFC,15,2,0,4,0.584,0
txn_005049,825.75,Credit Card,insufficient_funds,Yes Bank,5,4,0,0,0.774,0
txn_005050,1769.05,UPI,card_declined,ICICI,11,1,0,3,0.802,0
txn_005051,1492.13,Wallet,card_declined,Kotak,6,6,1,0,0.796,0
txn_005052,124.49,Wallet,network_timeout,IDFC,2,0,0,0,0.65,0
txn_005053,8175.33,UPI,insufficient_funds,ICICI,1,2,0,1,0.819,1
txn_005054,859.41,Credit Card,wrong_otp,Axis,4,1,0,0,0.878,0
txn_005055,4922.3,UPI,network_timeout,SBI,11,5,1,0,0.53,1
txn_005056,235.46,UPI,network_timeout,Kotak,19,3,0,0,0.697,1
txn_005057,181.34,Debit Card,insufficient_funds,ICICI,0,6,1,0,0.759,1
txn_005058,636.03,UPI,insufficient_funds,Kotak,4,5,1,0,0.805,0
txn_005059,697.14,UPI,card_declined,ICICI,11,2,0,1,0.869,0
txn_005060,190.72,Wallet,wrong_otp,Kotak,9,1,0,1,0.463,1
txn_005061,2745.7,UPI,insufficient_funds,IDFC,15,3,0,2,0.73,0
txn_005062,1304.05,UPI,network_timeout,Yes Bank,20,2,0,1,0.865,0
txn_005063,230.45,Wallet,expired_card,Kotak,15,1,0,0,0.895,0
txn_005064,1207.4,Wallet,insufficient_funds,IDFC,22,3,0,1,0.83,0
txn_005065,342.12,Netbanking,network_timeout,ICICI,8,2,0,0,0.818,1
txn_005066,5693.13,Netbanking,network_timeout,Axis,11,3,0,0,0.649,1
txn_005067,409.35,UPI,wrong_otp,ICICI,0,0,0,2,0.904,0
txn_005068,2951.04,Credit Card,insufficient_funds,ICICI,9,3,0,0,0.681,0
txn_005069,160.8,UPI,expired_card,ICICI,2,5,1,0,0.756,0
txn_005070,621.36,UPI,insufficient_funds,IDFC,5,0,0,0,0.552,0
txn_005071,893.01,Credit Card,insufficient_funds,Yes Bank,3,0,0,0,0.74,0
txn_005072,996.95,Netbanking,bank_server_down,HDFC,2,6,1,0,0.622,0
txn_005073,1569.88,Credit Card,insufficient_funds,Yes Bank,1,4,0,0,0.41,0
txn_005074,1055.04,UPI,network_timeout,SBI,8,6,1,1,0.633,1
txn_005075,667.97,UPI,risk_flagged,Axis,17,1,0,1,0.804,0
txn_005076,143.24,UPI,bank_server_down,Axis,9,1,0,1,0.876,0
txn_005077,1554.36,Credit Card,risk_flagged,Yes Bank,16,1,0,0,0.699,0
txn_005078,1081.75,UPI,risk_flagged,HDFC,7,3,0,1,0.677,0
txn_005079,1668.3,UPI,card_declined,Axis,13,5,1,2,0.831,0
txn_005080,284.23,Debit Card,risk_flagged,Yes Bank,6,3,0,0,0.902,0
txn_005081,13141.14,Credit Card,insufficient_funds,HDFC,15,4,0,2,0.908,0
txn_005082,2301.37,UPI,expired_card,SBI,2,6,1,2,0.48,0
txn_005083,589.14,Credit Card,bank_server_down,ICICI,12,4,0,0,0.861,1
txn_005084,352.07,UPI,insufficient_funds,IDFC,7,2,0,1,0.666,0
txn_005085,701.6,UPI,wrong_otp,Yes Bank,6,5,1,2,0.853,0
txn_005086,316.44,Debit Card,risk_flagged,SBI,19,1,0,0,0.724,0
txn_005087,3476.3,Debit Card,wrong_otp,Yes Bank,21,3,0,0,0.702,1
txn_005088,768.96,Debit Card,bank_server_down,Yes Bank,16,4,0,0,0.834,1
txn_005089,61.23,Debit Card,network_timeout,IDFC,23,0,0,1,0.604,1
txn_005090,558.71,Debit Card,wrong_otp,HDFC,1,3,0,1,0.927,0
txn_005091,13139.87,Credit Card,insufficient_funds,HDFC,18,2,0,1,0.814,0
txn_005092,690.3,Credit Card,network_timeout,HDFC,6,0,0,0,0.772,1
txn_005093,137.3,Credit Card,wrong_otp,Kotak,1,1,0,1,0.589,0
txn_005094,654.37,UPI,wrong_otp,IDFC,2,1,0,1,0.873,1
txn_005095,769.04,Credit Card,card_declined,HDFC,13,1,0,0,0.883,0
txn_005096,4112.46,Credit Card,insufficient_funds,Yes Bank,7,5,1,0,0.84,0
txn_005097,45.96,UPI,insufficient_funds,Yes Bank,5,0,0,0,0.573,0
txn_005098,185.14,Netbanking,card_declined,ICICI,10,4,0,0,0.881,0
txn_005099,2045.88,UPI,insufficient_funds,IDFC,12,5,1,1,0.776,1
txn_005100,905.64,UPI,insufficient_funds,Axis,10,3,0,0,0.769,0
txn_005101,3798.89,UPI,insufficient_funds,HDFC,19,2,0,0,0.653,1
txn_005102,451.31,Netbanking,network_timeout,Yes Bank,10,6,1,1,0.79,1
txn_005103,982.56,Credit Card,wrong_otp,ICICI,1,4,0,0,0.94,0
txn_005104,203.78,UPI,wrong_otp,ICICI,16,6,1,0,0.921,1
txn_005105,437.08,UPI,expired_card,SBI,20,3,0,0,0.947,0
txn_005106,622.85,Credit Card,card_declined,ICICI,0,1,0,0,0.764,1
txn_005107,395.88,Debit Card,risk_flagged,SBI,22,2,0,1,0.657,0
txn_005108,337.28,Debit Card,card_declined,SBI,8,5,1,1,0.843,0
txn_005109,2696.86,Debit Card,network_timeout,Kotak,2,0,0,0,0.878,1
txn_005110,2749.59,UPI,insufficient_funds,HDFC,20,1,0,0,0.691,0
txn_005111,422.93,Credit Card,insufficient_funds,SBI,23,2,0,1,0.818,0
txn_005112,205.27,Credit Card,wrong_otp,Axis,22,4,0,1,0.647,1
txn_005113,191.28,UPI,wrong_otp,Axis,21,0,0,2,0.762,1
txn_005114,686.39,UPI,wrong_otp,HDFC,22,4,0,2,0.614,0
txn_005115,582.92,UPI,bank_server_down,IDFC,8,3,0,0,0.68,1
txn_005116,1714.65,UPI,network_timeout,Yes Bank,12,4,0,2,0.781,0
txn_005117,364.07,Credit Card,insufficient_funds,ICICI,4,4,0,2,0.942,0
txn_005118,479.2,UPI,bank_server_down,HDFC,1,1,0,0,0.821,1
txn_005119,788.61,UPI,wrong_otp,ICICI,1,6,1,1,0.594,0
txn_005120,1331.25,UPI,insufficient_funds,HDFC,8,0,0,0,0.928,0
txn_005121,132.07,Wallet,card_declined,SBI,16,5,1,0,0.782,1
txn_005122,510.85,Debit Card,card_declined,SBI,21,5,1,1,0.886,1
txn_005123,92.31,Debit Card,card_declined,Yes Bank,2,3,0,1,0.906,1
txn_005124,1521.66,Credit Card,insufficient_funds,HDFC,20,3,0,2,0.743,0
txn_005125,1662.91,UPI,wrong_otp,IDFC,14,4,0,0,0.762,0
txn_005126,248.76,UPI,card_declined,IDFC,8,0,0,2,0.768,1
txn_005127,76.83,UPI,network_timeout,Yes Bank,11,5,1,1,0.749,1
txn_005128,342.97,Debit Card,risk_flagged,ICICI,8,6,1,0,0.571,0
txn_005129,3230.5,UPI,card_declined,Kotak,10,1,0,0,0.48,0
txn_005130,1331.57,UPI,network_timeout,Yes Bank,1,3,0,2,0.808,1
txn_005131,2733.0,UPI,bank_server_down,SBI,21,3,0,0,0.579,1
txn_005132,322.72,Wallet,insufficient_funds,IDFC,0,3,0,1,0.588,0
txn_005133,637.61,UPI,wrong_otp,HDFC,20,4,0,1,0.789,1
txn_005134,1208.97,Credit Card,bank_server_down,ICICI,22,3,0,0,0.82,0
txn_005135,1781.75,UPI,insufficient_funds,HDFC,16,6,1,2,0.388,0
txn_005136,1188.08,UPI,insufficient_funds,Yes Bank,22,1,0,2,0.859,0
txn_005137,643.54,Netbanking,insufficient_funds,Axis,6,6,1,0,0.94,0
txn_005138,132.27,UPI,insufficient_funds,Kotak,20,1,0,1,0.556,0
txn_005139,683.51,UPI,insufficient_funds,Axis,14,2,0,1,0.686,0
txn_005140,565.84,Debit Card,risk_flagged,ICICI,14,6,1,1,0.711,0
txn_005141,541.84,UPI,insufficient_funds,Yes Bank,13,1,0,0,0.827,0
txn_005142,191.67,UPI,network_timeout,SBI,7,4,0,0,0.839,0
txn_005143,827.55,UPI,bank_server_down,Yes Bank,9,2,0,2,0.847,0
txn_005144,2527.65,Debit Card,bank_server_down,Yes Bank,0,1,0,0,0.717,0
txn_005145,156.77,Netbanking,insufficient_funds,Yes Bank,23,0,0,0,0.829,1
txn_005146,249.42,UPI,card_declined,Axis,15,3,0,1,0.551,1
txn_005147,7798.54,UPI,risk_flagged,SBI,11,1,0,1,0.87,0
txn_005148,244.54,UPI,network_timeout,HDFC,19,2,0,0,0.508,1
txn_005149,293.24,Wallet,insufficient_funds,HDFC,0,0,0,1,0.595,0
txn_005150,926.59,UPI,insufficient_funds,Yes Bank,5,1,0,0,0.602,0
txn_005151,455.57,Debit Card,bank_server_down,Axis,20,3,0,2,0.694,1
txn_005152,742.72,UPI,risk_flagged,ICICI,2,0,0,0,0.321,0
txn_005153,784.52,UPI,wrong_otp,Axis,12,4,0,0,0.554,1
txn_005154,2513.77,Debit Card,insufficient_funds,SBI,7,6,1,0,0.796,0
txn_005155,1033.77,Credit Card,insufficient_funds,Yes Bank,21,3,0,1,0.905,1
txn_005156,1785.56,Credit Card,insufficient_funds,ICICI,11,0,0,0,0.816,0
txn_005157,1163.9,Netbanking,wrong_otp,HDFC,19,2,0,1,0.807,0
txn_005158,1705.92,Credit Card,card_declined,IDFC,23,6,1,1,0.657,0
txn_005159,795.99,Netbanking,bank_server_down,Yes Bank,8,5,1,3,0.565,1
txn_005160,493.7,Debit Card,insufficient_funds,IDFC,15,4,0,0,0.751,1
txn_005161,667.76,Credit Card,wrong_otp,ICICI,10,5,1,1,0.838,0
txn_005162,413.76,UPI,network_timeout,Axis,4,2,0,0,0.892,0
txn_005163,171.29,Credit Card,wrong_otp,ICICI,8,1,0,1,0.639,1
txn_005164,449.0,Netbanking,network_timeout,Axis,6,1,0,2,0.724,0
txn_005165,1051.97,UPI,card_declined,HDFC,11,2,0,0,0.902,1
txn_005166,1147.18,UPI,insufficient_funds,Kotak,12,2,0,0,0.823,0
txn_005167,514.89,UPI,insufficient_funds,Kotak,20,4,0,0,0.721,1
txn_005168,2321.96,UPI,card_declined,Yes Bank,5,1,0,0,0.81,1
txn_005169,520.56,Netbanking,insufficient_funds,HDFC,17,6,1,0,0.875,1
txn_005170,271.06,UPI,insufficient_funds,IDFC,14,0,0,4,0.385,0
txn_005171,266.21,UPI,insufficient_funds,HDFC,19,4,0,0,0.417,0
txn_005172,274.24,UPI,insufficient_funds,Kotak,6,1,0,0,0.781,0
txn_005173,520.57,Credit Card,bank_server_down,Axis,10,6,1,1,0.757,1
txn_005174,578.94,Netbanking,network_timeout,HDFC,6,1,0,1,0.947,0
txn_005175,879.11,Credit Card,network_timeout,ICICI,8,5,1,0,0.934,0
txn_005176,1388.84,Debit Card,bank_server_down,Kotak,18,1,0,0,0.683,0
txn_005177,458.48,Netbanking,network_timeout,Axis,12,3,0,1,0.672,1
txn_005178,188.43,UPI,insufficient_funds,Axis,17,5,1,2,0.619,0
txn_005179,594.7,Debit Card,card_declined,HDFC,3,3,0,1,0.463,1
txn_005180,6967.02,Debit Card,bank_server_down,HDFC,9,1,0,2,0.698,0
txn_005181,737.24,Debit Card,card_declined,Yes Bank,11,6,1,2,0.699,0
txn_005182,669.74,UPI,insufficient_funds,ICICI,11,4,0,1,0.7,0
txn_005183,323.54,UPI,insufficient_funds,HDFC,14,6,1,0,0.881,1
txn_005184,180.16,UPI,network_timeout,ICICI,11,6,1,1,0.68,1
txn_005185,231.18,UPI,risk_flagged,ICICI,7,5,1,0,0.895,1
txn_005186,1226.01,UPI,insufficient_funds,ICICI,13,0,0,0,0.694,0
txn_005187,538.33,UPI,risk_flagged,Yes Bank,17,6,1,0,0.733,0
txn_005188,424.72,Credit Card,bank_server_down,IDFC,7,3,0,0,0.699,0
txn_005189,41.59,UPI,network_timeout,SBI,0,4,0,1,0.772,1
txn_005190,35.65,UPI,bank_server_down,ICICI,0,6,1,0,0.899,1
txn_005191,716.85,Netbanking,bank_server_down,Axis,10,4,0,2,0.626,0
txn_005192,327.0,Credit Card,insufficient_funds,Axis,12,3,0,0,0.869,0
txn_005193,253.15,UPI,network_timeout,ICICI,22,3,0,0,0.666,1
txn_005194,205.87,Wallet,wrong_otp,Yes Bank,9,0,0,0,0.397,0
txn_005195,3006.13,UPI,insufficient_funds,Axis,2,3,0,0,0.426,0
txn_005196,482.58,UPI,bank_server_down,IDFC,17,6,1,0,0.56,1
txn_005197,75.51,Credit Card,insufficient_funds,IDFC,18,0,0,1,0.48,0
txn_005198,215.51,UPI,bank_server_down,ICICI,22,2,0,0,0.822,1
txn_005199,1494.08,UPI,insufficient_funds,IDFC,6,4,0,0,0.848,1
txn_005200,1158.47,Credit Card,network_timeout,Kotak,10,5,1,0,0.901,1
txn_005201,159.64,UPI,card_declined,SBI,4,1,0,1,0.876,1
txn_005202,162.89,Credit Card,bank_server_down,HDFC,12,1,0,0,0.842,1
txn_005203,6354.28,Netbanking,wrong_otp,IDFC,11,6,1,0,0.828,0
txn_005204,1279.03,UPI,wrong_otp,Yes Bank,17,2,0,0,0.231,1
txn_005205,707.56,Credit Card,insufficient_funds,ICICI,8,6,1,2,0.805,0
txn_005206,86.62,UPI,insufficient_funds,ICICI,17,0,0,0,0.329,0
txn_005207,1098.62,Credit Card,wrong_otp,HDFC,20,0,0,2,0.475,0
txn_005208,472.09,Credit Card,bank_server_down,IDFC,11,3,0,0,0.549,1
txn_005209,193.53,UPI,card_declined,ICICI,18,3,0,0,0.519,0
txn_005210,347.13,Wallet,wrong_otp,IDFC,20,0,0,2,0.939,0
txn_005211,881.36,UPI,insufficient_funds,IDFC,8,1,0,0,0.822,1
txn_005212,1567.06,UPI,insufficient_funds,Axis,11,5,1,3,0.702,0
txn_005213,708.59,UPI,card_declined,SBI,22,3,0,1,0.507,1
txn_005214,533.71,UPI,insufficient_funds,Yes Bank,7,6,1,0,0.639,0
txn_005215,4335.52,UPI,bank_server_down,SBI,4,6,1,0,0.921,1
txn_005216,406.15,Wallet,bank_server_down,HDFC,16,0,0,0,0.856,1
txn_005217,379.16,Netbanking,insufficient_funds,Axis,18,3,0,1,0.763,1
txn_005218,1367.62,UPI,wrong_otp,Yes Bank,1,3,0,1,0.682,1
txn_005219,313.01,UPI,bank_server_down,Axis,5,3,0,1,0.855,1
txn_005220,2029.4,Debit Card,bank_server_down,HDFC,17,5,1,0,0.519,1
txn_005221,1007.98,Debit Card,wrong_otp,ICICI,23,0,0,1,0.897,0
txn_005222,173.28,UPI,bank_server_down,Yes Bank,21,4,0,0,0.679,1
txn_005223,1011.98,UPI,insufficient_funds,ICICI,18,3,0,0,0.825,0
txn_005224,688.79,Wallet,bank_server_down,SBI,12,0,0,0,0.488,1
txn_005225,275.2,UPI,bank_server_down,Yes Bank,0,3,0,1,0.948,1
txn_005226,339.23,UPI,insufficient_funds,Kotak,12,3,0,0,0.666,1
txn_005227,1772.09,UPI,insufficient_funds,SBI,20,0,0,0,0.873,1
txn_005228,1606.53,UPI,card_declined,HDFC,3,0,0,1,0.504,0
txn_005229,800.04,Netbanking,insufficient_funds,HDFC,3,1,0,1,0.551,0
txn_005230,962.78,UPI,insufficient_funds,Kotak,10,0,0,0,0.818,1
txn_005231,307.29,Debit Card,network_timeout,SBI,1,0,0,0,0.903,1
txn_005232,878.56,UPI,insufficient_funds,SBI,3,2,0,1,0.874,0
txn_005233,501.32,Debit Card,card_declined,Kotak,10,0,0,0,0.795,0
txn_005234,1448.68,Debit Card,card_declined,SBI,23,5,1,1,0.556,0
txn_005235,364.05,UPI,bank_server_down,SBI,1,1,0,0,0.48,1
txn_005236,648.52,Debit Card,bank_server_down,Yes Bank,7,3,0,3,0.594,1
txn_005237,1038.97,UPI,wrong_otp,Yes Bank,6,4,0,2,0.661,1
txn_005238,2425.91,UPI,insufficient_funds,Axis,23,2,0,1,0.768,0
txn_005239,1395.24,UPI,risk_flagged,IDFC,3,4,0,2,0.876,0
txn_005240,249.53,Debit Card,wrong_otp,IDFC,10,3,0,1,0.468,0
txn_005241,370.16,UPI,wrong_otp,ICICI,23,4,0,0,0.934,0
txn_005242,5004.34,UPI,network_timeout,HDFC,18,5,1,0,0.71,0
txn_005243,1226.42,UPI,wrong_otp,IDFC,17,5,1,0,0.688,1
txn_005244,141.73,Credit Card,network_timeout,Yes Bank,5,5,1,1,0.833,1
txn_005245,1061.75,UPI,bank_server_down,SBI,4,2,0,0,0.613,1
txn_005246,1027.92,Wallet,insufficient_funds,Axis,12,4,0,1,0.829,0
txn_005247,2682.84,UPI,network_timeout,Kotak,22,4,0,0,0.654,0
txn_005248,327.41,Credit Card,insufficient_funds,ICICI,5,0,0,1,0.787,0
txn_005249,1606.26,UPI,bank_server_down,SBI,13,1,0,0,0.857,1
txn_005250,1011.99,Credit Card,insufficient_funds,SBI,14,6,1,0,0.802,0
txn_005251,368.87,UPI,risk_flagged,HDFC,1,6,1,0,0.636,0
txn_005252,1796.73,Debit Card,network_timeout,Yes Bank,20,4,0,2,0.802,1
txn_005253,1376.05,UPI,card_declined,Axis,2,2,0,0,0.727,0
txn_005254,553.52,UPI,card_declined,SBI,17,6,1,1,0.672,0
txn_005255,759.5,Wallet,network_timeout,Axis,21,6,1,1,0.33,1
txn_005256,1175.08,Debit Card,expired_card,SBI,16,0,0,2,0.561,0
txn_005257,263.09,UPI,network_timeout,Axis,18,5,1,0,0.511,1
txn_005258,225.81,Netbanking,bank_server_down,IDFC,17,0,0,0,0.886,0
txn_005259,2632.19,UPI,insufficient_funds,Axis,19,5,1,1,0.926,1
txn_005260,1172.27,UPI,network_timeout,HDFC,0,6,1,1,0.761,1
txn_005261,3012.58,Debit Card,card_declined,HDFC,21,1,0,0,0.878,1
txn_005262,447.08,UPI,risk_flagged,HDFC,16,3,0,0,0.315,0
txn_005263,259.25,UPI,insufficient_funds,Yes Bank,8,2,0,0,0.716,0
txn_005264,63.33,UPI,card_declined,ICICI,15,3,0,0,0.542,1
txn_005265,1117.2,UPI,expired_card,ICICI,12,0,0,0,0.786,0
txn_005266,779.81,Netbanking,card_declined,Yes Bank,14,4,0,2,0.874,0
txn_005267,934.02,Debit Card,insufficient_funds,Yes Bank,4,0,0,0,0.824,0
txn_005268,308.95,UPI,insufficient_funds,HDFC,11,0,0,1,0.828,0
txn_005269,1922.04,UPI,bank_server_down,IDFC,20,5,1,1,0.666,1
txn_005270,2926.66,Debit Card,bank_server_down,Axis,0,1,0,1,0.671,1
txn_005271,2000.9,UPI,insufficient_funds,Yes Bank,13,5,1,3,0.776,0
txn_005272,3143.28,Debit Card,insufficient_funds,IDFC,12,1,0,0,0.582,1
txn_005273,289.69,UPI,bank_server_down,IDFC,15,4,0,0,0.955,0
txn_005274,762.55,Credit Card,insufficient_funds,Yes Bank,2,3,0,1,0.847,1
txn_005275,916.46,Netbanking,insufficient_funds,HDFC,5,3,0,0,0.86,0
txn_005276,967.6,Debit Card,card_declined,ICICI,6,1,0,0,0.835,0
txn_005277,1315.59,UPI,insufficient_funds,Axis,1,0,0,2,0.609,0
txn_005278,966.58,Debit Card,network_timeout,ICICI,0,4,0,1,0.675,1
txn_005279,242.96,Debit Card,network_timeout,IDFC,20,6,1,1,0.691,1
txn_005280,274.52,Wallet,expired_card,ICICI,7,0,0,0,0.708,0
